dcterms:isReferencedBy,skos:prefLabel
http://vocabularies.unesco.org/thesaurus/concept7299,Training courses
http://vocabularies.unesco.org/thesaurus/concept85,Training methods
http://vocabularies.unesco.org/thesaurus/concept15808,Trains
http://vocabularies.unesco.org/thesaurus/concept17158,Transboundary protected areas
http://vocabularies.unesco.org/thesaurus/concept17159,Transboundary waters
http://vocabularies.unesco.org/thesaurus/concept7510,Transcription
http://vocabularies.unesco.org/thesaurus/concept16358,Transistors
http://vocabularies.unesco.org/thesaurus/concept9027,Transition from school to work
http://vocabularies.unesco.org/thesaurus/concept314,Translation
http://vocabularies.unesco.org/thesaurus/concept16399,Translation services
http://vocabularies.unesco.org/thesaurus/concept8357,Translations
http://vocabularies.unesco.org/thesaurus/concept5793,Translators
http://vocabularies.unesco.org/thesaurus/concept2089,Transliteration
http://vocabularies.unesco.org/thesaurus/concept9679,Transnational corporations
http://vocabularies.unesco.org/thesaurus/concept7399,Transnational data flow
http://vocabularies.unesco.org/thesaurus/concept660,Transport
http://vocabularies.unesco.org/thesaurus/concept8744,Transport economics
http://vocabularies.unesco.org/thesaurus/concept631,Transport engineering
http://vocabularies.unesco.org/thesaurus/concept656,Transport infrastructure
http://vocabularies.unesco.org/thesaurus/concept5887,Transport planning
http://vocabularies.unesco.org/thesaurus/concept15295,Transport policy
http://vocabularies.unesco.org/thesaurus/concept1171,Transport safety
http://vocabularies.unesco.org/thesaurus/concept661,Travel
http://vocabularies.unesco.org/thesaurus/concept16677,Travel abroad
http://vocabularies.unesco.org/thesaurus/concept2073,Travel grants
http://vocabularies.unesco.org/thesaurus/concept7053,Travelling exhibitions
http://vocabularies.unesco.org/thesaurus/concept16798,Travelling theatre
http://vocabularies.unesco.org/thesaurus/concept2672,Trees
http://vocabularies.unesco.org/thesaurus/concept5363,Tribes
http://vocabularies.unesco.org/thesaurus/concept802,Trinidad and Tobago
http://vocabularies.unesco.org/thesaurus/concept8196,Tropical diseases
http://vocabularies.unesco.org/thesaurus/concept4247,Tropical forests
http://vocabularies.unesco.org/thesaurus/concept5446,Tropical zones
http://vocabularies.unesco.org/thesaurus/concept8664,Truancy
http://vocabularies.unesco.org/thesaurus/concept14952,Trypanosomiasis
http://vocabularies.unesco.org/thesaurus/concept12641,Tsetse flies
http://vocabularies.unesco.org/thesaurus/concept8611,Tsunami
http://vocabularies.unesco.org/thesaurus/concept17075,Tswana
http://vocabularies.unesco.org/thesaurus/concept4072,Tundra
http://vocabularies.unesco.org/thesaurus/concept14025,Tungsten
http://vocabularies.unesco.org/thesaurus/concept2100,Tungusic languages
http://vocabularies.unesco.org/thesaurus/concept745,Tunisia
http://vocabularies.unesco.org/thesaurus/concept13604,Turbines
http://vocabularies.unesco.org/thesaurus/concept2101,Turkish
http://vocabularies.unesco.org/thesaurus/concept2102,Turkmen
http://vocabularies.unesco.org/thesaurus/concept16130,Turkmen SSR
http://vocabularies.unesco.org/thesaurus/concept877,Turkmenistan
http://vocabularies.unesco.org/thesaurus/concept803,Turks and Caicos Islands
http://vocabularies.unesco.org/thesaurus/concept8075,Tutoring
http://vocabularies.unesco.org/thesaurus/concept878,Tuvalu
http://vocabularies.unesco.org/thesaurus/concept5983,Typesetting
http://vocabularies.unesco.org/thesaurus/concept16291,Typology
http://vocabularies.unesco.org/thesaurus/concept876,Türkiye
http://vocabularies.unesco.org/thesaurus/concept925,UK
http://vocabularies.unesco.org/thesaurus/concept3470,UNESCO awards and honours
http://vocabularies.unesco.org/thesaurus/concept5489,UNESCO clubs
http://vocabularies.unesco.org/thesaurus/concept1248,UNESCO coupons
http://vocabularies.unesco.org/thesaurus/concept806,USA
http://vocabularies.unesco.org/thesaurus/concept927,USSR
http://vocabularies.unesco.org/thesaurus/concept746,Uganda
http://vocabularies.unesco.org/thesaurus/concept926,Ukraine
http://vocabularies.unesco.org/thesaurus/concept16461,Ukrainian
http://vocabularies.unesco.org/thesaurus/concept16123,Ukrainian SSR
http://vocabularies.unesco.org/thesaurus/concept9538,Ultraviolet radiation
http://vocabularies.unesco.org/thesaurus/concept13204,Uncommonly taught languages
http://vocabularies.unesco.org/thesaurus/concept3692,Unconscious
http://vocabularies.unesco.org/thesaurus/concept7853,Underdevelopment
http://vocabularies.unesco.org/thesaurus/concept16582,Underemployment
http://vocabularies.unesco.org/thesaurus/concept10323,Undergraduates
http://vocabularies.unesco.org/thesaurus/concept13551,Underground press
http://vocabularies.unesco.org/thesaurus/concept2693,Underwater archaeology
http://vocabularies.unesco.org/thesaurus/concept12078,Underwater technology
http://vocabularies.unesco.org/thesaurus/concept5145,Unemployed
http://vocabularies.unesco.org/thesaurus/concept4467,Unemployment
http://vocabularies.unesco.org/thesaurus/concept879,United Arab Emirates
http://vocabularies.unesco.org/thesaurus/concept804,United States Virgin Islands
http://vocabularies.unesco.org/thesaurus/concept6962,Universal culture
http://vocabularies.unesco.org/thesaurus/concept1140,Universal education
http://vocabularies.unesco.org/thesaurus/concept3230,Universe
http://vocabularies.unesco.org/thesaurus/concept1061,Universities
http://vocabularies.unesco.org/thesaurus/concept4578,University campuses
http://vocabularies.unesco.org/thesaurus/concept6587,University cooperation
http://vocabularies.unesco.org/thesaurus/concept6782,University courses
http://vocabularies.unesco.org/thesaurus/concept7263,University curriculum
http://vocabularies.unesco.org/thesaurus/concept1493,University extension
http://vocabularies.unesco.org/thesaurus/concept1058,University laboratories
http://vocabularies.unesco.org/thesaurus/concept17108,University ranking
http://vocabularies.unesco.org/thesaurus/concept1524,University students
http://vocabularies.unesco.org/thesaurus/concept16558,Unsaturated soils
http://vocabularies.unesco.org/thesaurus/concept13714,Unskilled workers
http://vocabularies.unesco.org/thesaurus/concept13215,Unwritten languages
http://vocabularies.unesco.org/thesaurus/concept2859,Upper class
http://vocabularies.unesco.org/thesaurus/concept9921,Upper secondary education
http://vocabularies.unesco.org/thesaurus/concept10459,Uralic languages
http://vocabularies.unesco.org/thesaurus/concept14026,Uranium
http://vocabularies.unesco.org/thesaurus/concept447,Urban areas
http://vocabularies.unesco.org/thesaurus/concept7504,Urban decentralization
http://vocabularies.unesco.org/thesaurus/concept6161,Urban design
http://vocabularies.unesco.org/thesaurus/concept448,Urban development
http://vocabularies.unesco.org/thesaurus/concept9021,Urban education
http://vocabularies.unesco.org/thesaurus/concept12004,Urban environment
http://vocabularies.unesco.org/thesaurus/concept2148,Urban planning
http://vocabularies.unesco.org/thesaurus/concept15260,Urban population
http://vocabularies.unesco.org/thesaurus/concept15971,Urban renewal
http://vocabularies.unesco.org/thesaurus/concept16538,Urban sociology
http://vocabularies.unesco.org/thesaurus/concept10211,Urban spaces
http://vocabularies.unesco.org/thesaurus/concept5264,Urban traffic
http://vocabularies.unesco.org/thesaurus/concept5888,Urban transport
http://vocabularies.unesco.org/thesaurus/concept11677,Urban warfare
http://vocabularies.unesco.org/thesaurus/concept12997,Urban youth
http://vocabularies.unesco.org/thesaurus/concept11996,Urbanization
http://vocabularies.unesco.org/thesaurus/concept11846,Urdu
http://vocabularies.unesco.org/thesaurus/concept805,Uruguay
http://vocabularies.unesco.org/thesaurus/concept15303,Utopia
http://vocabularies.unesco.org/thesaurus/concept2103,Uzbek
http://vocabularies.unesco.org/thesaurus/concept16622,Uzbek SSR
http://vocabularies.unesco.org/thesaurus/concept880,Uzbekistan
http://vocabularies.unesco.org/thesaurus/concept12189,Vaccination
http://vocabularies.unesco.org/thesaurus/concept13166,Valleys
http://vocabularies.unesco.org/thesaurus/concept3705,Value judgment
http://vocabularies.unesco.org/thesaurus/concept403,Value systems
http://vocabularies.unesco.org/thesaurus/concept7160,Vandalism
http://vocabularies.unesco.org/thesaurus/concept881,Vanuatu
http://vocabularies.unesco.org/thesaurus/concept2228,Variance analysis
http://vocabularies.unesco.org/thesaurus/concept1205,Vegetable oils
http://vocabularies.unesco.org/thesaurus/concept11975,Vegetables
http://vocabularies.unesco.org/thesaurus/concept4264,Vegetation
http://vocabularies.unesco.org/thesaurus/concept4700,Vegetation maps
http://vocabularies.unesco.org/thesaurus/concept657,Vehicles
http://vocabularies.unesco.org/thesaurus/concept3507,Venereal diseases
http://vocabularies.unesco.org/thesaurus/concept807,Venezuela
http://vocabularies.unesco.org/thesaurus/concept2590,Verbal learning
http://vocabularies.unesco.org/thesaurus/concept1756,Veterinary education
http://vocabularies.unesco.org/thesaurus/concept2401,Veterinary medicine
http://vocabularies.unesco.org/thesaurus/concept6017,Video games
http://vocabularies.unesco.org/thesaurus/concept4349,Video record industry
http://vocabularies.unesco.org/thesaurus/concept3354,Video recordings
http://vocabularies.unesco.org/thesaurus/concept490,Videotex
http://vocabularies.unesco.org/thesaurus/concept882,Viet Nam
http://vocabularies.unesco.org/thesaurus/concept16586,Vietnamese
http://vocabularies.unesco.org/thesaurus/concept14592,Violence
http://vocabularies.unesco.org/thesaurus/concept3513,Virology
http://vocabularies.unesco.org/thesaurus/concept12085,Viruses
http://vocabularies.unesco.org/thesaurus/concept1103,Visiting teachers
http://vocabularies.unesco.org/thesaurus/concept347,Visual arts
http://vocabularies.unesco.org/thesaurus/concept2592,Visual learning
http://vocabularies.unesco.org/thesaurus/concept508,Visual materials
http://vocabularies.unesco.org/thesaurus/concept6822,Visualization
http://vocabularies.unesco.org/thesaurus/concept3949,Vitamins
http://vocabularies.unesco.org/thesaurus/concept13408,Vocabularies
http://vocabularies.unesco.org/thesaurus/concept14401,Vocal music
http://vocabularies.unesco.org/thesaurus/concept71,Vocational education
http://vocabularies.unesco.org/thesaurus/concept4675,Vocational guidance
http://vocabularies.unesco.org/thesaurus/concept7257,Vocational school curriculum
http://vocabularies.unesco.org/thesaurus/concept8689,Vocational schools
http://vocabularies.unesco.org/thesaurus/concept1829,Vocational training
http://vocabularies.unesco.org/thesaurus/concept72,Vocational training subjects
http://vocabularies.unesco.org/thesaurus/concept10155,Volcanic eruptions
http://vocabularies.unesco.org/thesaurus/concept16559,Volcanic soils
http://vocabularies.unesco.org/thesaurus/concept14298,Volcanoes
http://vocabularies.unesco.org/thesaurus/concept11460,Volcanology
http://vocabularies.unesco.org/thesaurus/concept3715,Volunteers
http://vocabularies.unesco.org/thesaurus/concept6931,Voodoo
http://vocabularies.unesco.org/thesaurus/concept12227,Wage policy
http://vocabularies.unesco.org/thesaurus/concept12216,Wages
http://vocabularies.unesco.org/thesaurus/concept883,Wallis and Futuna
http://vocabularies.unesco.org/thesaurus/concept8105,War
http://vocabularies.unesco.org/thesaurus/concept6849,War crimes
http://vocabularies.unesco.org/thesaurus/concept8149,War devastated countries
http://vocabularies.unesco.org/thesaurus/concept12046,War prisoners
http://vocabularies.unesco.org/thesaurus/concept15615,War propaganda
http://vocabularies.unesco.org/thesaurus/concept8106,War victims
http://vocabularies.unesco.org/thesaurus/concept12047,Warfare
http://vocabularies.unesco.org/thesaurus/concept17045,Warning systems
http://vocabularies.unesco.org/thesaurus/concept9586,Waste disposal
http://vocabularies.unesco.org/thesaurus/concept11788,Waste heat recovery
http://vocabularies.unesco.org/thesaurus/concept1833,Waste treatment
http://vocabularies.unesco.org/thesaurus/concept1882,Waste water
http://vocabularies.unesco.org/thesaurus/concept4056,Wastes
http://vocabularies.unesco.org/thesaurus/concept189,Water
http://vocabularies.unesco.org/thesaurus/concept2230,Water analysis
http://vocabularies.unesco.org/thesaurus/concept3926,Water balance
http://vocabularies.unesco.org/thesaurus/concept5005,Water chemistry
http://vocabularies.unesco.org/thesaurus/concept17152,Water conflicts
http://vocabularies.unesco.org/thesaurus/concept6331,Water conservation
http://vocabularies.unesco.org/thesaurus/concept6385,Water consumption
http://vocabularies.unesco.org/thesaurus/concept6672,Water currents
http://vocabularies.unesco.org/thesaurus/concept4789,Water discharge
http://vocabularies.unesco.org/thesaurus/concept7710,Water law
http://vocabularies.unesco.org/thesaurus/concept14552,Water level
http://vocabularies.unesco.org/thesaurus/concept2632,Water pollution
http://vocabularies.unesco.org/thesaurus/concept190,Water quality
http://vocabularies.unesco.org/thesaurus/concept191,Water resources
http://vocabularies.unesco.org/thesaurus/concept192,Water resources management
http://vocabularies.unesco.org/thesaurus/concept8652,Water sampling
http://vocabularies.unesco.org/thesaurus/concept17124,Water security
http://vocabularies.unesco.org/thesaurus/concept2080,Water storage
http://vocabularies.unesco.org/thesaurus/concept985,Water supply
http://vocabularies.unesco.org/thesaurus/concept8425,Water treatment
http://vocabularies.unesco.org/thesaurus/concept12080,Water turbines
http://vocabularies.unesco.org/thesaurus/concept12065,Water vapour
http://vocabularies.unesco.org/thesaurus/concept8389,Watersheds
http://vocabularies.unesco.org/thesaurus/concept9534,Wave mechanics
http://vocabularies.unesco.org/thesaurus/concept12223,Wealth
http://vocabularies.unesco.org/thesaurus/concept2864,Weapons
http://vocabularies.unesco.org/thesaurus/concept3279,Weather
http://vocabularies.unesco.org/thesaurus/concept14043,Weather forecasting
